Product Name,Total_Sales,Total_Profit,Total_Orders,Avg_Discount,Profit_Margin,Sales_Score,Profit_Score,Total_Score,Segment
Col-Erase Pencils with Erasers,37.696,7.478400000000001,2,0.1,19.83870967741936,1,1,2,Loss Maker
Color-Coded Legal Exhibit Labels,14.73,7.2177,2,0.0,49.0,1,1,2,Loss Maker
Colored Envelopes,50.922,19.0404,5,0.12000000000000002,37.39130434782609,1,2,3,Risky
Colored Push Pins,24.978,7.602,5,0.08,30.434782608695656,1,1,2,Loss Maker
Coloredge Poster Frame,298.2,116.298,6,0.0,39.0,2,3,5,Profitable
Colorific Watercolor Pencils,51.6,11.3004,3,0.06666666666666667,21.9,1,2,3,Risky
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",50.57,1.6338000000000008,7,0.2285714285714286,3.230769230769232,1,1,2,Loss Maker
Compact Automatic Electric Letter Opener,2982.75,-57.268800000000006,8,0.05,-1.9200000000000002,4,1,5,Profitable
"Companion Letter/Legal File, Black",611.712,149.5296,5,0.08,24.444444444444443,3,4,7,Star Product
Computer Printout Index Tabs,11.088000000000001,-2.016,4,0.5,-18.18181818181818,1,1,2,Loss Maker
Computer Printout Paper with Letter-Trim Fine Perforations,191.6,91.968,1,0.0,48.00000000000001,2,3,5,Profitable
Computer Printout Paper with Letter-Trim Perforations,405.95799999999997,169.2124,7,0.08571428571428573,41.68224299065421,3,4,7,Star Product
"Computer Room Manger, 14""",636.6080000000001,179.2896,7,0.14285714285714285,28.163265306122447,3,4,7,Star Product
"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",546.816,61.5168,4,0.2,11.25,3,3,6,Profitable
Contemporary Borderless Frame,36.162,3.6162,2,0.3,10.0,1,1,2,Loss Maker
Contemporary Wood/Metal Frame,193.92,4.847999999999999,4,0.35,2.5,2,1,3,Risky
"Contico 72""H Heavy-Duty Storage System",598.308,-57.372,5,0.08,-9.58904109589041,3,1,4,Risky
"Contract Clock, 14"", Brown",334.096,29.453199999999995,5,0.27999999999999997,8.815789473684209,3,2,5,Profitable
Convenience Packs of Business Envelopes,58.644,24.109199999999998,6,0.10000000000000002,41.11111111111111,1,2,3,Risky
Crate-A-Files,176.58,31.392,7,0.1142857142857143,17.777777777777775,2,2,4,Risky
"Crayola Anti Dust Chalk, 12/Pack",59.696,24.660999999999998,7,0.08571428571428573,41.3109756097561,1,2,3,Risky
Crayola Colored Pencils,120.70400000000001,32.8,11,0.10909090909090911,27.173913043478258,2,2,4,Risky
Cubify CubeX 3D Printer Double Head Print,11099.963,-8879.9704,3,0.5333333333333333,-80.0,4,1,5,Profitable
Cubify CubeX 3D Printer Triple Head Print,7999.98,-3839.9904,1,0.5,-48.00000000000001,4,1,5,Profitable
Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,65.34,3.9105000000000003,6,0.20000000000000004,5.984848484848485,1,1,2,Loss Maker
Cyber Acoustics AC-202b Speech Recognition Stereo Headset,119.508,-20.5242,5,0.16,-17.17391304347826,2,1,3,Risky
DAX Black Cherry Wood-Tone Poster Frame,455.456,61.4336,8,0.225,13.488372093023255,3,3,6,Profitable
"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",168.744,48.822,7,0.17142857142857143,28.932584269662925,2,3,5,Profitable
DAX Clear Channel Poster Frame,119.556,27.701999999999998,3,0.19999999999999998,23.17073170731707,2,2,4,Risky
"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",291.45599999999996,97.152,5,0.04,33.333333333333336,2,3,5,Profitable
"DAX Copper Panel Document Frame, 5 x 7 Size",171.088,39.7528,5,0.2,23.235294117647058,2,2,4,Risky
DAX Cubicle Frames - 8x10,125.786,20.772,5,0.12,16.513761467889907,2,2,4,Risky
"DAX Cubicle Frames, 8-1/2 x 11",145.69,52.4484,4,0.0,36.0,2,3,5,Profitable
"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",196.248,55.1004,5,0.04,28.076923076923077,2,3,5,Profitable
"DAX Metal Frame, Desktop, Stepped-Edge",161.92,26.1096,5,0.24,16.125,2,2,4,Risky
DAX Natural Wood-Tone Poster Frame,513.712,123.9264,5,0.2,24.123711340206185,3,3,6,Profitable
DAX Solid Wood Frames,113.332,33.3157,3,0.06666666666666667,29.396551724137932,2,2,4,Risky
"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",216.144,73.944,8,0.09999999999999999,34.21052631578947,2,3,5,Profitable
DAX Two-Tone Silver Metal Document Frame,234.784,84.8056,6,0.13333333333333333,36.12068965517242,2,3,5,Profitable
"DAX Value U-Channel Document Frames, Easel Back",175.938,52.4832,10,0.06,29.830508474576273,2,3,5,Profitable
DAX Wood Document Frame,477.804,126.316,9,0.1111111111111111,26.436781609195403,3,3,6,Profitable
DAX Wood Document Frame.,159.268,7.6888000000000005,4,0.35,4.8275862068965525,2,1,3,Risky
DIXON Oriole Pencils,44.891999999999996,8.6172,6,0.10000000000000002,19.195402298850578,1,1,2,Loss Maker
DIXON Ticonderoga Erasable Checking Pencils,94.86,26.784,7,0.1142857142857143,28.235294117647058,1,2,3,Risky
DMI Arturo Collection Mission-style Design Wood Chair,4619.987999999999,486.15560000000005,11,0.19090909090909092,10.522875816993468,4,4,8,Star Product
DMI Eclipse Executive Suite Bookcases,11046.609,90.17640000000002,6,0.18333333333333335,0.8163265306122449,4,3,7,Star Product
DXL Angle-View Binders with Locking Rings by Samsill,215.109,66.6915,10,0.24,31.00358422939068,2,3,5,Profitable
"DXL Angle-View Binders with Locking Rings, Black",124.592,42.0498,4,0.2,33.75,2,2,4,Risky
DYMO CardScan Personal V9 Business Card Scanner,1343.9160000000002,463.971,3,0.3,34.52380952380952,4,4,8,Star Product
"Dana Fluorescent Magnifying Lamp, White, 36""",581.172,81.568,4,0.25,14.035087719298245,3,3,6,Profitable
Dana Halogen Swing-Arm Architect Lamp,1114.384,288.4288,6,0.06666666666666667,25.882352941176475,3,4,7,Star Product
Dana Swing-Arm Lamps,108.936,-11.214,7,0.34285714285714286,-10.294117647058822,2,1,3,Risky
"DataProducts Ampli Magnifier Task Lamp, Black,",508.72800000000007,99.5808,5,0.12000000000000002,19.574468085106382,3,3,6,Profitable
Dax Clear Box Frame,96.03,15.364799999999999,6,0.19999999999999998,15.999999999999998,1,2,3,Risky
Decoflex Hanging Personal Folder File,46.26,12.0276,1,0.0,26.0,1,2,3,Risky
"Decoflex Hanging Personal Folder File, Blue",518.112,124.131,9,0.044444444444444446,23.958333333333336,3,3,6,Profitable
Deflect-O Glasstique Clear Desk Accessories,124.74,37.037,3,0.06666666666666667,29.69135802469136,2,2,4,Risky
Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,1685.44,244.3888,5,0.16,14.499999999999998,4,4,8,Star Product
"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",673.87,72.07849999999999,6,0.06666666666666667,10.696202531645568,3,3,6,Profitable
"Deflect-o EconoMat Nonstudded, No Bevel Mat",702.44,123.96,3,0.06666666666666667,17.64705882352941,3,3,6,Profitable
"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",1115.6399999999999,-125.1996,9,0.17777777777777778,-11.222222222222223,3,1,4,Risky
Deflect-o Glass Clear Studded Chair Mats,1579.3719999999998,318.3616,7,0.028571428571428574,20.157480314960633,4,4,8,Star Product
"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",1623.248,-343.0956,6,0.26666666666666666,-21.136363636363637,4,1,5,Profitable
"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",437.70000000000005,138.3132,4,0.15,31.599999999999994,3,3,6,Profitable
Dell Slim USB Multimedia Keyboard,125.0,30.0,2,0.0,24.0,2,2,4,Risky
Deluxe Chalkboard Eraser Cleaner,182.49,76.461,5,0.08,41.89873417721518,2,3,5,Profitable
Deluxe Heavy-Duty Vinyl Round Ring Binder,504.24,88.242,7,0.32857142857142857,17.5,3,3,6,Profitable
Deluxe Rollaway Locking File with Drawer,5572.792,1380.7215999999999,5,0.08,24.77611940298507,4,4,8,Star Product
Design Ebony Sketching Pencil,13.622,2.3074,3,0.06666666666666667,16.93877551020408,1,1,2,Loss Maker
Desktop 3-Pocket Hot File,259.68,59.510000000000005,2,0.1,22.916666666666668,2,3,5,Profitable
Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,467.92,-14.622499999999995,3,0.20000000000000004,-3.124999999999999,3,1,4,Risky
Digium D40 VoIP phone,3044.164,571.4257,9,0.1111111111111111,18.771186440677965,4,4,8,Star Product
Disposable Triple-Filter Dust Bags,43.7,11.362,4,0.0,26.0,1,2,3,Risky
"Dixon My First Ticonderoga Pencil, #2",95.94,17.0235,4,0.15000000000000002,17.74390243902439,1,2,3,Risky
"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",110.76,42.8982,7,0.05714285714285715,38.730769230769226,2,2,4,Risky
Dixon Ticonderoga Core-Lock Colored Pencils,229.572,58.6684,7,0.1142857142857143,25.555555555555554,2,3,5,Profitable
"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",431.28999999999996,165.206,2,0.1,38.30508474576271,3,4,7,Star Product
"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",75.348,20.0928,2,0.1,26.666666666666668,1,2,3,Risky
"Dixon Ticonderoga Maple Cedar Pencil, #2",23.332,4.912000000000001,3,0.06666666666666667,21.05263157894737,1,1,2,Loss Maker
Dixon Ticonderoga Pencils,37.548,9.267800000000001,3,0.06666666666666667,24.682539682539684,1,1,2,Loss Maker
Document Clip Frames,45.036,16.0128,2,0.1,35.55555555555555,1,2,3,Risky
"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",3322.878,1517.9064,8,0.05,45.680473372781066,4,4,8,Star Product
"Dual Level, Single-Width Filing Carts",6574.544,1640.5348,9,0.022222222222222223,24.952830188679247,4,4,8,Star Product
Durable Pressboard Binders,37.239999999999995,15.085999999999999,2,0.1,40.51020408163266,1,2,3,Risky
Easy-staple paper,2504.192,1096.0292,46,0.06086956521739131,43.76777818953179,4,4,8,Star Product
"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",1098.504,492.6624,10,0.06000000000000001,44.84848484848485,3,4,7,Star Product
"Eberhard Faber 3 1/2"" Golf Pencils",139.872,28.272000000000002,7,0.05714285714285715,20.212765957446805,2,2,4,Risky
EcoTones Memo Sheets,52.8,21.6,3,0.06666666666666667,40.909090909090914,1,2,3,Risky
Economy #2 Pencils,34.58,8.9908,4,0.0,26.0,1,1,2,Loss Maker
Economy Binders,29.952,9.7968,4,0.30000000000000004,32.70833333333333,1,1,2,Loss Maker
Economy Rollaway Files,3138.8,693.8399999999999,7,0.08571428571428573,22.105263157894733,4,4,8,Star Product
"Eldon ""L"" Workstation Diamond Chairmat",1002.936,-267.4496,4,0.3,-26.66666666666666,3,1,4,Risky
Eldon 100 Class Desk Accessories,36.396,-4.8528,4,0.3,-13.333333333333334,1,1,2,Loss Maker
Eldon 200 Class Desk Accessories,133.136,39.187200000000004,7,0.028571428571428574,29.43396226415095,2,2,4,Risky
"Eldon 200 Class Desk Accessories, Black",75.36,28.6368,2,0.0,38.0,1,2,3,Risky
"Eldon 200 Class Desk Accessories, Burgundy",135.648,44.588,5,0.12000000000000002,32.870370370370374,2,2,4,Risky
"Eldon 200 Class Desk Accessories, Smoke",138.16,58.0272,4,0.0,42.00000000000001,2,3,5,Profitable
"Eldon 300 Class Desk Accessories, Black",29.7,13.068000000000001,2,0.0,44.00000000000001,1,2,3,Risky
"Eldon 400 Class Desk Accessories, Black Carbon",159.25,47.6,6,0.16666666666666666,29.89010989010989,2,3,5,Profitable
Eldon 500 Class Desk Accessories,197.948,60.470699999999994,6,0.06666666666666667,30.548780487804873,2,3,5,Profitable
Eldon Advantage Chair Mats for Low to Medium Pile Carpets,563.03,56.303000000000004,5,0.0,10.000000000000002,3,3,6,Profitable
Eldon Advantage Foldable Chair Mats for Low Pile Carpets,379.4,-48.78,3,0.19999999999999998,-12.85714285714286,3,1,4,Risky
Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,1431.944,46.3276,4,0.05,3.2352941176470584,4,3,7,Star Product
"Eldon Base for stackable storage shelf, platinum",872.256,-52.569,7,0.08571428571428573,-6.026785714285715,3,1,4,Risky
Eldon Cleatmat Chair Mats for Medium Pile Carpets,344.1,-42.18000000000001,4,0.3,-12.258064516129034,3,1,4,Risky
Eldon Cleatmat Plus Chair Mats for High Pile Carpets,1304.1280000000002,-111.328,5,0.15999999999999998,-8.536585365853657,4,1,5,Profitable
Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,1200.936,-256.56359999999995,5,0.15999999999999998,-21.36363636363636,3,1,4,Risky
"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",546.192,17.447799999999997,6,0.16666666666666666,3.194444444444444,3,2,5,Profitable
Eldon Econocleat Chair Mats for Low Pile Carpets,331.76,39.8112,2,0.0,12.0,3,2,5,Profitable
Eldon Executive Woodline II Cherry Finish Desk Accessories,98.13600000000001,-78.5088,2,0.6,-79.99999999999999,1,1,2,Loss Maker
"Eldon Executive Woodline II Desk Accessories, Mahogany",361.87199999999996,50.008700000000005,5,0.24,13.819444444444448,3,3,6,Profitable
"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",108.08,6.755000000000001,4,0.2,6.250000000000002,2,1,3,Risky
"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",262.752,-7.616000000000003,6,0.3,-2.898550724637682,2,1,3,Risky
Eldon Expressions Mahogany Wood Desk Collection,93.6,23.4,2,0.0,25.0,1,2,3,Risky
"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",155.708,20.636,5,0.2,13.253012048192769,2,2,4,Risky
"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",121.296,21.7056,3,0.13333333333333333,17.894736842105264,2,2,4,Risky
"Eldon Expressions Wood Desk Accessories, Oak",183.024,10.110600000000002,12,0.16666666666666666,5.524193548387098,2,1,3,Risky
"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",160.54000000000002,46.5566,5,0.0,28.999999999999996,2,3,5,Profitable
"Eldon Expressions Wood and Plastic Desk Accessories, Oak",149.70000000000002,41.916,5,0.0,27.999999999999996,2,2,4,Risky
Eldon File Chest Portable File,79.4,5.955,1,0.2,7.5,1,1,2,Loss Maker
Eldon Fold 'N Roll Cart System,301.96799999999996,63.7488,5,0.12000000000000002,21.111111111111114,2,3,5,Profitable
Eldon Gobal File Keepers,348.22,-0.6055999999999999,6,0.06666666666666667,-0.17391304347826084,3,1,4,Risky
Eldon Image Series Black Desk Accessories,48.852,17.0568,5,0.04,34.91525423728813,1,2,3,Risky
"Eldon Image Series Desk Accessories, Burgundy",111.18799999999999,28.256800000000002,8,0.125,25.41353383458647,2,2,4,Risky
"Eldon Image Series Desk Accessories, Ebony",180.31,55.822,5,0.16,30.958904109589042,2,3,5,Profitable
"Eldon Imàge Series Desk Accessories, Clear",53.46,6.3666,3,0.26666666666666666,11.90909090909091,1,1,2,Loss Maker
Eldon Jumbo ProFile Portable File Boxes Graphite/Black,36.744,3.6744,1,0.2,10.0,1,1,2,Loss Maker
Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,709.5,205.755,6,0.0,28.999999999999996,3,4,7,Star Product
Eldon Pizzaz Desk Accessories,37.464,13.736799999999999,4,0.1,36.666666666666664,1,2,3,Risky
Eldon Portable Mobile Manager,899.304,197.3944,9,0.06666666666666668,21.949685534591197,3,4,7,Star Product
Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,614.0579999999999,127.44600000000001,7,0.1142857142857143,20.75471698113208,3,3,6,Profitable
Eldon Radial Chair Mat for Low to Medium Pile Carpets,775.6120000000001,135.932,6,0.06666666666666667,17.525773195876283,3,3,6,Profitable
"Eldon Regeneration Recycled Desk Accessories, Black",39.688,13.116399999999999,3,0.06666666666666667,33.048780487804876,1,2,3,Risky
"Eldon Regeneration Recycled Desk Accessories, Smoke",33.756,8.9088,5,0.08,26.39175257731959,1,1,2,Loss Maker
Eldon Shelf Savers Cubes and Bins,300.14,-7.677999999999999,8,0.05,-2.558139534883721,2,1,3,Risky
Eldon Simplefile Box Office,345.832,77.128,8,0.07500000000000001,22.302158273381295,3,3,6,Profitable
"Eldon Spacemaker Box, Quick-Snap Lid, Clear",50.768,9.2852,6,0.16666666666666666,18.289473684210524,1,1,2,Loss Maker
"Eldon Stackable Tray, Side-Load, Legal, Smoke",155.38,52.8292,5,0.0,34.0,2,3,5,Profitable
Eldon Wave Desk Accessories,266.73,98.9996,14,0.15714285714285717,37.11603494170134,2,3,5,Profitable
Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,168.84,78.256,5,0.04,46.34920634920635,2,3,5,Profitable
"Electrix Architect's Clamp-On Swing Arm Lamp, Black",2863.8,627.1722000000001,4,0.12,21.900000000000002,4,4,8,Star Product
Electrix Fluorescent Magnifier Lamps & Weighted Base,463.79600000000005,73.0232,2,0.1,15.744680851063828,3,3,6,Profitable
Electrix Halogen Magnifier Lamp,2759.06,314.76599999999996,6,0.2333333333333333,11.40845070422535,4,4,8,Star Product
"Electrix Incandescent Magnifying Lamp, Black",117.28,-16.4925,2,0.4,-14.0625,2,1,3,Risky
"Elite 5"" Scissors",179.14,37.18,7,0.08571428571428573,20.754716981132077,2,2,4,Risky
Embossed Ink Jet Note Cards,284.382,108.336,4,0.15000000000000002,38.095238095238095,2,3,5,Profitable
Enermax Acrylux Wireless Keyboard,2450.16,630.468,6,0.10000000000000002,25.731707317073173,4,4,8,Star Product
Enermax Aurora Lite Keyboard,1641.1499999999999,722.106,5,0.0,44.00000000000001,4,4,8,Star Product
Enermax Briskie RF Wireless Keyboard and Mouse Combo,469.402,150.3748,5,0.04,32.0353982300885,3,4,7,Star Product
Epson Perfection V600 Photo Scanner,206.991,-172.4925,1,0.7,-83.33333333333333,2,1,3,Risky
Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,1212.705,-1057.23,2,0.55,-87.1794871794872,4,1,5,Profitable
"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",279.96,120.3828,2,0.0,43.00000000000001,2,3,5,Profitable
Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,-4.466,1,0.8,-275.0,1,1,2,Loss Maker
"Eureka Hand Vacuum, Bagless",197.72,55.3616,1,0.0,28.000000000000004,2,3,5,Profitable
"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",110.16,46.137600000000006,6,0.13333333333333333,41.88235294117648,2,3,5,Profitable
Eureka Sanitaire  Commercial Upright,1524.5320000000002,53.0272,3,0.3333333333333333,3.478260869565217,4,3,7,Star Product
"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",83.904,12.7604,5,0.12000000000000002,15.208333333333336,1,2,3,Risky
Eureka The Boss Cordless Rechargeable Stick Vac,948.228,241.1354,6,0.03333333333333333,25.430107526881724,3,4,7,Star Product
"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",1042.08,291.7824,4,0.0,28.000000000000004,3,4,7,Star Product
"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",1674.4,146.51000000000002,6,0.21666666666666667,8.75,4,4,8,Star Product
Euro Pro Shark Stick Mini Vacuum,170.744,-325.6332,3,0.6,-190.7142857142857,2,1,3,Risky
Euro-Pro Shark Turbo Vacuum,693.952,143.74720000000002,6,0.05000000000000001,20.71428571428572,3,3,6,Profitable
"Executive Impressions 10"" Spectator Wall Clock",258.72,87.9648,5,0.0,34.0,2,3,5,Profitable
"Executive Impressions 12"" Wall Clock",176.7,23.3244,6,0.26666666666666666,13.200000000000001,2,2,4,Risky
"Executive Impressions 13"" Chairman Wall Clock",253.8,72.333,3,0.06666666666666667,28.499999999999996,2,3,5,Profitable
"Executive Impressions 13"" Clairmont Wall Clock",315.372,88.458,8,0.22499999999999998,28.048780487804876,2,3,5,Profitable
"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",56.099999999999994,21.317999999999998,2,0.0,38.0,1,2,3,Risky
"Executive Impressions 14""",377.90999999999997,166.2804,4,0.0,44.0,3,4,7,Star Product
"Executive Impressions 14"" Contract Wall Clock",346.788,93.5883,7,0.05714285714285715,26.987179487179485,3,3,6,Profitable
"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",97.812,-1.7783999999999978,2,0.4,-1.8181818181818161,1,1,2,Loss Maker
"Executive Impressions 14"" Two-Color Numerals Wall Clock",308.99199999999996,94.51520000000001,6,0.13333333333333333,30.588235294117656,2,3,5,Profitable
"Executive Impressions 16-1/2"" Circular Wall Clock",58.784,-1.0687999999999995,2,0.3,-1.8181818181818175,1,1,2,Loss Maker
"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",66.56,18.512,2,0.1,27.8125,1,2,3,Risky
Executive Impressions Supervisor Wall Clock,867.2599999999999,266.072,4,0.05,30.679611650485437,3,4,7,Star Product
Faber Castell Col-Erase Pencils,37.164,14.083200000000001,5,0.08,37.89473684210527,1,2,3,Risky
Fashion Color Clasp Envelopes,77.904,36.5175,3,0.06666666666666667,46.875,1,2,3,Risky
Fellowes 8 Outlet Superior Workstation Surge Protector,759.1220000000001,166.84,5,0.08,21.978021978021978,3,4,7,Star Product
Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,665.6759999999999,43.706,5,0.2,6.565656565656567,3,2,5,Profitable
Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,244.288,41.64,3,0.13333333333333333,17.045454545454543,2,2,4,Risky
Fellowes Advanced Computer Series Surge Protectors,386.75399999999996,100.662,6,0.03333333333333333,26.027397260273975,3,3,6,Profitable
Fellowes Bankers Box Recycled Super Stor/Drawer,1187.56,-30.228800000000003,7,0.08571428571428573,-2.545454545454546,3,1,4,Risky
Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,2612.196,153.35279999999997,8,0.07500000000000001,5.870646766169154,4,4,8,Star Product
Fellowes Bankers Box Stor/Drawer Steel Plus,1426.308,-12.792000000000003,12,0.10000000000000002,-0.8968609865470853,4,1,5,Profitable
Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,858.8820000000001,201.07160000000002,10,0.02,23.410852713178297,3,4,7,Star Product
Fellowes Basic Home/Office Series Surge Protectors,436.12800000000004,58.2802,9,0.13333333333333333,13.363095238095237,3,3,6,Profitable
Fellowes Binding Cases,271.44,71.955,5,0.27999999999999997,26.50862068965517,2,3,5,Profitable
Fellowes Black Plastic Comb Bindings,102.256,-4.415600000000001,9,0.4111111111111111,-4.318181818181819,2,1,3,Risky
Fellowes Command Center 5-outlet power strip,664.832,-78.016,4,0.25,-11.73469387755102,3,1,4,Risky
Fellowes Desktop Hanging File Manager,201.45000000000002,50.362500000000004,4,0.0,25.0,2,3,5,Profitable
Fellowes Econo/Stor Drawers,581.58,-56.2194,2,0.1,-9.666666666666666,3,1,4,Risky
Fellowes High-Stak Drawer Files,3946.656,419.3322,8,0.125,10.625,4,4,8,Star Product
Fellowes Mighty 8 Compact Surge Protector,344.59000000000003,67.2964,6,0.10000000000000002,19.52941176470588,3,3,6,Profitable
"Fellowes Mobile File Cart, Black",2300.66,485.00399999999996,10,0.06000000000000001,21.08108108108108,4,4,8,Star Product
Fellowes Neat Ideas Storage Cubes,480.70399999999995,-18.1888,7,0.08571428571428573,-3.783783783783784,3,1,4,Risky
Fellowes Officeware Wire Shelving,4509.466,-332.371,11,0.07272727272727274,-7.370517928286851,4,1,5,Profitable
Fellowes PB200 Plastic Comb Binding Machine,4181.754,693.5591999999999,9,0.3222222222222222,16.585365853658534,4,4,8,Star Product
Fellowes PB300 Plastic Comb Binding Machine,8070.192,2518.0551,6,0.2333333333333333,31.201923076923077,4,4,8,Star Product
Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,27453.384000000002,7753.039,10,0.24,28.240740740740737,4,4,8,Star Product
"Fellowes Personal Hanging Folder Files, Navy",284.716,52.6456,4,0.1,18.49056603773585,2,3,5,Profitable
Fellowes Powershred HS-440 4-Sheet High Security Shredder,2541.8360000000002,1092.6795,3,0.06666666666666667,42.98780487804878,4,4,8,Star Product
"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",929.48,169.2632,7,0.14285714285714285,18.210526315789473,3,4,7,Star Product
Fellowes Presentation Covers for Comb Binding Machines,133.86,21.825000000000003,2,0.4,16.304347826086957,2,2,4,Risky
Fellowes Recycled Storage Drawers,1287.9479999999999,48.8532,3,0.06666666666666667,3.7931034482758625,4,3,7,Star Product
"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,50.5848,1,0.0,28.000000000000004,2,3,5,Profitable
Fellowes Staxonsteel Drawer Files,4829.25,509.9688,7,0.028571428571428574,10.56,4,4,8,Star Product
Fellowes Stor/Drawer Steel Plus Storage Drawers,3397.308,78.25259999999999,8,0.05,2.3033707865168536,4,3,7,Star Product
"Fellowes Strictly Business Drawer File, Letter/Legal Size",4479.03,388.746,7,0.05714285714285715,8.679245283018867,4,4,8,Star Product
Fellowes Super Stor/Drawer,477.3,67.71,4,0.05,14.186046511627906,3,3,6,Profitable
Fellowes Super Stor/Drawer Files,4006.44,473.3415,9,0.06666666666666668,11.814516129032258,4,4,8,Star Product
Fellowes Superior 10 Outlet Split Surge Protector,867.768,57.09,9,0.2666666666666667,6.578947368421052,3,3,6,Profitable
"Fellowes Twister Kit, Gray/Clear, 3/pkg",182.508,-3.2159999999999975,10,0.43,-1.7621145374449323,2,1,3,Risky
File Shuttle I and Handi-File,262.668,51.42059999999999,3,0.13333333333333333,19.576271186440675,2,3,5,Profitable
"File Shuttle II and Handi-File, Black",1125.148,260.953,7,0.05714285714285715,23.19277108433735,3,4,7,Star Product
First Data FD10 PIN Pad,1722.2,15.800000000000004,5,0.08,0.9174311926605507,4,2,6,Profitable
First Data TMFD35 PIN Pad,571.2,119.952,2,0.0,21.0,3,3,6,Profitable
"Fiskars 8"" Scissors, 2/Pack",217.224,45.8584,4,0.1,21.111111111111114,2,3,5,Profitable
Fiskars Home & Office Scissors,97.68,27.3504,3,0.0,27.999999999999996,1,2,3,Risky
Fiskars Softgrip Scissors,307.44,86.0832,7,0.0,28.000000000000004,2,3,5,Profitable
Fiskars Spring-Action Scissors,75.492,13.4208,4,0.1,17.777777777777775,1,2,3,Risky
Flat Face Poster Frame,678.24,120.9528,12,0.3,17.833333333333332,3,3,6,Profitable
Flexible Leather- Look Classic Collection Ring Binder,142.05,18.940000000000005,6,0.3833333333333333,13.333333333333336,2,2,4,Risky
"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",434.56,197.104,6,0.13333333333333333,45.35714285714286,3,4,7,Star Product
Fluorescent Highlighters by Dixon,90.744,22.4472,5,0.12000000000000002,24.736842105263158,1,2,3,Risky
G.E. Halogen Desk Lamp Bulbs,62.82,22.8944,5,0.15999999999999998,36.44444444444444,1,2,3,Risky
G.E. Longer-Life Indoor Recessed Floodlight Bulbs,81.00800000000001,25.763199999999998,6,0.2333333333333333,31.803278688524582,1,2,3,Risky
GBC Binding covers,137.26999999999998,58.9225,3,0.06666666666666667,42.9245283018868,2,3,5,Profitable
"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",136.44,13.644000000000002,4,0.375,10.000000000000002,2,2,4,Risky
GBC DocuBind 200 Manual Binding Machine,4209.799999999999,1052.45,4,0.325,25.000000000000007,4,4,8,Star Product
